futurelearn-1035,futurelearn,livity,groupthink: understanding the need for a diverse workplace,https://www.futurelearn.com/courses/groupthink-the-need-for-a-diverse-workplace-sc,course,learn strategies and techniques to reduce negative groupthink and bring diverse perspectives into the ideation process.,none,none,none,none,5 weeks,discuss the definition of groupthink. - explore events that were affected by groupthink. - debate other learners' opinions on groupthink. - compare groupthink to group thinking. - critique other learners' debating techniques and logical structures. - explore each symptom of groupthink. - apply strategies to mitigate the symptoms of groupthink.,this course is designed for anyone wanting to contribute to and foster diversity in their processes specifically within creative industries.,paid 
futurelearn-1036,futurelearn,university of california irvine,instructional design: course development,https://www.futurelearn.com/courses/course-development-sc,course,gain essential skills to help you navigate the course development stage effectively as an instructional designer.,4.8,5,6,digital,3 weeks,identify elements of a course map - create a template course in a selected lms - evaluate tools that measures quality in a course - conduct a course quality review,this course is designed to guide instructional designers new or experienced through the course development process.,paid 
futurelearn-1037,futurelearn,university of california irvine,instructional design: course planning and pedagogy,https://www.futurelearn.com/courses/course-pedagogy-and-planning-sc,course,unpack learning theories and methods of teaching to ensure you deliver effective results in the course planning stage.,4.9,5,8,digital,3 weeks,develop your pedagogical approach to course design by referencing mainstream learning theories - apply best practices for working with smes - identify project management strategies and tools to aid in course development,this course is designed for new or experienced instructional designers looking to further their skills. it may also be useful for educators who are looking to transition into a role as an instructional designer.,paid 
futurelearn-1038,futurelearn,university of california irvine,instructional design: educational media,https://www.futurelearn.com/courses/educational-media-sc,course,learn techniques to develop educational media that will enhance your learning materials and help students retain knowledge.,none,none,none,none,3 weeks,align visual components with course content - compare and contrast educational media models - create a media presentation,this course is designed for new or experienced instructional designers as well as educators looking to make the transition into instructional design.,paid 
futurelearn-1039,futurelearn,university of california irvine,instructional design: facilitation skills,https://www.futurelearn.com/courses/facilitation-skills-sc,course,help prepare instructors for course facilitation as you learn the skills to train and guide them to success.,none,none,none,none,3 weeks,identify personal touch points that instructors have within the facilitation of a course - explain the elements of effective student engagement - analyze feedback for insightful instructor critique,this course is designed for anyone interested in developing their skills in instructional design.,paid 
futurelearn-1040,futurelearn,institute of data &amp; marketing,introduction to marketing: fundamentals of marketing,https://www.futurelearn.com/courses/marketing-fundamentals-sc,course,learn the core principles of marketing and how to use them to build communications plans briefs and creative assets.,none,none,none,none,2 weeks,apply the fundamentals of good marketing in your context - apply and analyse the use of brand guidelines - learn how to write great briefs crucial for any marketing campaign - calculate a range of metrics you can use to optimise your marketing campaigns - understand the importance of putting your customer at the heart of what you do,this marketing course is designed for anyone looking to enter a career in marketing and covers the fundamentals to get started in the industry.,paid 
futurelearn-1041,futurelearn,institute of data &amp; marketing,introduction to marketing: omnichannel marketing and analysis,https://www.futurelearn.com/courses/understanding-marketing-communications-sc,course,explore the different marketing channels and how to use each one to reach your campaign goals.,none,none,none,none,3 weeks,determine the best digital and non-digital channels available to marketers - get the most out of marketing channels including email social media websites print telemarketing radio and television,this marketing course is designed for anyone looking to enter a career in marketing and covers the fundamentals to get started in the industry.,paid 
futurelearn-1042,futurelearn,institute of data &amp; marketing,introduction to marketing: understanding your customers,https://www.futurelearn.com/courses/understanding-your-customers-sc,course,discover the importance of customer personas and how to create and use them to develop effective marketing plans.,none,none,none,none,2 weeks,use marketing techniques to turn data into valuable actionable information - analyse your marketing campaigns - produce a step-by-step plan to improve the marketing activity you do using insights - use personas in creating effective marketing communications matching the right communication channel to the right audience,this marketing course is designed for anyone looking to enter a career in marketing and covers the fundamentals to get started in the industry.,paid 
futurelearn-1043,futurelearn,ubiquity university,leadership skills for building a global community,https://www.futurelearn.com/courses/leading-and-building-a-global-community-sc,course,improve your interpersonal skills for more effective leadership that focuses on global sustainability.,none,none,none,none,5 weeks,investigate different leadership styles and where they are most effective - explore decent work and economic growth through a resource limited lens and discuss what that might mean for the future - explore several communities that have been designed for sustainability from the outset and consider how building projects such as this might be possible in your community - assess the basics of systems thinking and how all systems are interconnected in a cohesive whole - investigate issues around peace social justice and strong institutions - practice setting some long term goals and examine strategies to sustain effort,this course is designed for anyone looking to improve their soft skills to help in career development. it will be especially useful if you’re interested in sustainability and how to use these soft skills to improve yourself and the planet.,paid 
futurelearn-1044,futurelearn,cloudswyft global systems inc.,microsoft future ready: developing applications using javascript,https://www.futurelearn.com/courses/developingapplicationsusingjavascript,course,gain hands-on web development experience as you learn the skills for using javascript and complete practical exercises.,none,none,none,none,3 weeks,explain the fundamentals and essentials of programming - explore understanding of program execution to formulate algorithms to solve specific tasks - create javascript code to manipulate dom elements on a webpage - describe app development elements in javascript - describe javascript array iteration &amp; loops,this course is designed for anyone interested in web development.,paid 
futurelearn-1045,futurelearn,cloudswyft global systems inc.,microsoft future ready: fundamentals of big data,https://www.futurelearn.com/courses/introtobigdata,course,master the basics of big data as you use microsoft azure to explore the concepts and technologies to solve big data problems.,none,none,none,none,2 weeks,assess how the microsoft big data curriculum works - discuss data formats technologies and techniques - evaluate the fundamentals of databases - describe the basic principles for working with big data,this course is designed for learners who want to start working with big data.,paid 
futurelearn-1046,futurelearn,cloudswyft global systems inc.,microsoft future ready: fundamentals of enterprise security,https://www.futurelearn.com/courses/fundamentalsofenterprisesecurity,course,learn the best practices for implementing enterprise security to help protect your business and strengthen your defences.,none,none,none,none,3 weeks,describe the current enterprise security landscape - define the assume compromise approach - practice red team versus blue team exercises - develop organizational security preparation processes and responses,this course is designed for anyone interested in cybersecurity.,paid 
futurelearn-1047,futurelearn,cloudswyft global systems inc.,microsoft future ready: fundamentals of internet of things (iot),https://www.futurelearn.com/courses/gettingstartedwiththeiot,course,explore the use of iot how it can benefit businesses and the best practices you can use to successfully implement iot solutions.,none,none,none,none,3 weeks,apply how iot can be used to support business needs in industries like manufacturing smart city/building energy healthcare retail and transportation - evaluate the components of an iot architecture - describe the security considerations that must be addressed when implementing an iot solution - describe the communication data and process pathways implemented within an iot solution - asses the approaches that a business can take when preparing to implement an iot solution,this course is designed for anyone who would like an introduction to how the internet of things can benefit a business or those interested in working on an iot solution.,paid 
futurelearn-1048,futurelearn,cloudswyft global systems inc.,microsoft future ready: introduction to design thinking,https://www.futurelearn.com/courses/introductiontodesignthinking,course,join a team of specialists and discover how design thinking can help create a better user experience for your product or service.,none,none,none,none,2 weeks,conduct in-depth interviews &amp; other surveys to understand the user - collaborate ideas into a cohesive and practical product - apply the use of simple prototyping tools to quickly iterate designs - create user interfaces that are tailored to be easy &amp; efficient,this course is designed for anyone interested in the design thinking approach and the benefits it can bring to any field.,paid 
futurelearn-1049,futurelearn,ubiquity university,soft skills for navigating global challenges,https://www.futurelearn.com/courses/the-role-of-soft-skills-in-navigating-global-challenges-sc,course,build soft skills in embodiment meditation and mindfulness and learn how they can support sustainable development.,none,none,none,none,3 weeks,evaluate your strengths and how they can be used to advance your interests as you move into your careers - explore concepts around sustainable development and the un sdgs - explore the fourth industrial revolution and the global youth wellbeing index - investigate large technology trends facing the world in this current moment - engage with the topic of climate change and examine your personal perspectives on it - apply the “head heart and hands” framework,this course is designed for anyone looking to improve their soft skills to help in career development. it will be especially useful if you’re interested in sustainability and how to use these soft skills to improve yourself and the planet.,paid 
futurelearn-1050,futurelearn,into film,sustainability through film,https://www.futurelearn.com/courses/sustainability-through-film,course,engage and empower your students when teaching sustainability using film analysis and basic filmmaking principles.,none,none,none,none,2 weeks,interpret film excerpts and stills to understand key messages and infer meaning - develop simple and sustainable filmmaking techniques - experiment with and discuss teaching and learning activities - explore the resourceful ways film directors are integrating sustainable approaches onto the heart of their sets,this course is designed for educators who wish to explore sustainability with learners aged from 5 to 19 using film and filmmaking in their teaching.,paid 
futurelearn-1051,futurelearn,cardiff university,the challenge of global water security,https://www.futurelearn.com/courses/global-water-security,course,an introduction to the challenges of water security on a local and global scale.,4.6,5,38,none,4 weeks,reflect on the concept of water security - explore current challenges in water security across the globe - assess the physical biological and social facets pertaining to water security in your area or region - develop the broader knowledge to place your local water challenges within wider regional and global contexts - identify those areas where you would like to find out more,this course is aimed at anyone interested in global water security but it may be of particular interest to water research professionals and students studying science.,paid 
futurelearn-1052,futurelearn,european university institute (eui),why do people migrate? theories,https://www.futurelearn.com/courses/migration-theories,course,explore theories about migration in greater depth and learn how migration is a constant phenomenon throughout human history.,4.3,5,37,none,3 weeks,identify the fundamental terminology used in theoretical debates on migration - explore the main theoretical approaches - explain the motivations for people to move and settle outside their home countries - apply main theories to the interpretation of real case-studies,this course is for anyone interested in learning about migration.,paid 
futurelearn-1053,futurelearn,ucl (university college london),blended and online learning design,https://www.futurelearn.com/courses/blended-and-online-learning-design,course,learn to develop the best pedagogy for your students using blended and online learning methods.,4.8,5,181,intermediate,3 weeks,develop your teaching as active learning designs for blended and online teaching for different learning outcomes - collaborate with other participants in a teacher community of practice - apply your learning through and about online pedagogies and digital tools,this course is best suited for teachers in all sectors of formal education primarily within the uk.,paid 
futurelearn-1054,futurelearn,futurelearn,data visualisation with python: bokeh and advanced layouts,https://www.futurelearn.com/courses/data-visualisation-with-python-bokeh-and-advanced-layouts-sc,course,elevate your data visualisation skills and better communicate your data insights with the data visualisation package bokeh.,none,none,none,none,4 weeks,use bokeh to create interactive visualisations and dashboards - articulate the thought process of designing an application - define best practices for setting objectives and planning of the data analytics phases,this course is designed for professionals who would like to grow their confidence in using python to produce exploratory and explanatory visualisations and build dashboards to communicate insights.,paid 
futurelearn-1055,futurelearn,futurelearn,data visualisation with python: matplotlib and visual analysis,https://www.futurelearn.com/courses/data-visualisation-with-python-matplotlib-and-visual-analysis-sc,course,discover how to produce visual data analytics and business insights with the powerful python programming language.,none,none,none,none,4 weeks,identify and critique components of effective visualisations charts and visualisation of complex relationships - design effective visualisations using spreadsheet tools - understand the architecture and objects of the matplotlib package - create static plots using matplotlib,this course is designed for professionals who would like to grow their confidence in using python to produce exploratory and explanatory visualisations and build dashboards to communicate insights.,paid 
futurelearn-1056,futurelearn,futurelearn,data visualisation with python: seaborn and scatter plots,https://www.futurelearn.com/courses/data-visualisation-with-python-seaborn-and-scatter-plots-sc,course,discover how to create visualisations and show understanding of data visualisation theory with the python programming language.,none,none,none,none,4 weeks,explain the architecture and objects of seaborn package - create static visualisations using seaborn - customise the seaborn plots - apply design and visualisation best practices to static plots,this course is designed for professionals looking to grow their confidence in using python to produce exploratory and explanatory visualisations and build dashboards as well as better communicate their insights.,paid 
futurelearn-1057,futurelearn,cloudswyft global systems inc.,dynamics 365: customer engagement for sales,https://www.futurelearn.com/courses/customer-engagement-for-sales-sc,course,learn how to increase customer loyalty and improve retention with customer relationship management in ms dynamics 365.,none,none,none,none,3 weeks,identifed common sales scenarios - configured sales cycle and product catalog - performed installations and configuration of sales application,this course will enable sales managers professionals telesales workers and customer support staff to make the most of the features within microsoft 365 and employ effective sales strategies. get on your way to success and smashing sales targets through customer engagement.,paid 
futurelearn-1058,futurelearn,cloudswyft global systems inc.,dynamics 365: implementing power platform integrations,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-implementing-power-platform-int-sc,course,learn common integrations of the power platform to help develop and optimise your workflows.,none,none,none,none,3 weeks,discussed the advantages of dynamics 365 integration on the power platform - demonstrated fundamental dynamics 365 functionality with microsoft email solutions - explored dynamics 365 with third-party email solutions - modified dynamics 365 integration tools for microsoft exchange and other email solutions - performed dynamics 365 integration with microsoft outlook - designed microsoft office templates that draw from the dynamics 365 common data service - identified the differences between dynamics 365 and microsoft sharepoint environments - modified the integration of dynamics 365 and microsoft sharepoint environments - improved microsoft teams integration using the dynamics 365 bot - improved and extend collaboration capabilities on power platform using legacy microsoft products - reported on &amp; manage storage capacity needs for a power platform instantiation - explored dynamics 365 sample data - identified potential problems in data before importing to power platform - performed data imports using the power platform tools - performed data &amp; configuration exports from the common data service (cds) - discussed accessing data in the power platform database using sql commands and apis - compared the bulk delete and the advanced search functionality for data management - performed a bulk delete of data on the common data service (cds),this course is suited to those who are familiar with business applications and want to learn how to customise and implement them for your business.,paid 
futurelearn-1059,futurelearn,cloudswyft global systems inc.,dynamics 365: testing and deploying power platform applications,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-testing-and-deploying-power-platform-app-sc,course,understand how to create manage test and deploy your apps using power platform to ensure high quality before delivery.,none,none,none,none,2 weeks,applied installation of third-party applications - enabled and updated first-party applications - distributed solutions - performed update and patch solutions,this course has been designed for business leaders/owners those in hr sales team members and those with a desire to customise and implement business applications in ms dynamics 365.,paid 
futurelearn-1060,futurelearn,cloudswyft global systems inc.,dynamics 365: using power platform applications,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-using-power-platform-ap-sc,course,delve into power platform and learn how to use its functions to optimise your business operations.,none,none,none,none,4 weeks,evaluated what platform components are - built a basic model driven application on the power platform - managed user’s access to data and functionality using security - applied administrator options,this course provides a thorough introduction to the microsoft power platform and is aimed at general business users.,paid 
futurelearn-1061,futurelearn,cloudswyft global systems inc.,dynamics 365: working with power platform automation,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-power-platform-auto-sc,course,learn how to increase productivity and consistency with automation using microsoft power platform.,none,none,none,none,3 weeks,identified automation options available in the power platform - identified when to use what automation - demonstrated the use of business rules - performed business process flows,this course provides a thorough introduction to the microsoft power platform and is aimed at general business users.,paid 
futurelearn-1062,futurelearn,macquarie university,english for stem: understanding engineering vocabulary,https://www.futurelearn.com/courses/english-for-stem-understanding-engineering-vocabulary,course,none,none,none,none,none,3 weeks,develop key english vocabulary for engineering - apply strategies for recording and revising new vocabulary - interpret written and visual texts on engineering topics - improve your academic skills for studying in english,this course is designed for anyone who is going to be studying engineering and would like to develop their english language ability.,paid 
futurelearn-1063,futurelearn,university of york,exploring stone age archaeology: the mysteries of star carr,https://www.futurelearn.com/courses/exploring-stone-age-archaeology-the-mysteries-of-star-carr,course,discover star carr one of the world's most important archaeological sites and learn what life was like over 10000 years ago.,4.7,5,631,none,4 weeks,identify and understand the methods used on an archaeological excavation - evaluate how digital technology scientific applications and experimental archaeology can be used to investigate the past - apply a range of evidence in order to debate how different artefacts might have been used - describe the site of star carr and the main discoveries made there,the course is for anyone with an interest in the past and archaeology and particularly for people with no previous archaeological background who may be considering higher education study.,paid 
futurelearn-1064,futurelearn,luleå university of technology,history branding: using history to strengthen corporate identity,https://www.futurelearn.com/courses/history-branding-strengthen-corporate-identity,course,learn to strategically use your company’s history in your marketing plan to reinforce your branding and connect with customers.,none,none,none,none,3 weeks,identify different categories of history usage. - explain the ideas behind history branding. - explore the links between business history and cultural heritage. - demonstrate knowledge of how different swedish and foreign companies work with their history.,this course is designed for anyone interested in using history strategically.,paid 
futurelearn-1065,futurelearn,chartered insurance institute,introduction to home ownership and mortgages,https://www.futurelearn.com/courses/introduction-to-home-ownership-and-mortgages,course,develop a fundamental understanding of the key aspects of mortgages and the property purchasing process.,4.8,5,5,introductory,4 weeks,describe how the mortgage market fits into the wider economy. - explain why mortgages are used and how they are agreed. - describe how interest on a mortgage is calculated and how the loan is repaid. - explain the different types of mortgage products. - describe the different types of lender and borrower. - explain why it is important to protect the ability to repay the mortgage and how this can be done. - explain why mortgage providers require the property to be insured and what that insurance covers. - explain how a mortgage adviser helps connect people with the right mortgage product and lender. - explain the house buying process and the role of the estate agent. - explain why the property’s value and condition are important in the agreement of a mortgage. - explain the legal aspects of mortgages and the house buying process. - describe the role of the conveyancer or legal representative in the property buying process.,this course is designed for anyone who wishes to better understand the process of buying a property particularly through using a mortgage.,paid 
futurelearn-1066,futurelearn,museum of new zealand te papa tongarewa &amp; te pū tiaki mana taonga (tptmt),learning during and after covid-19: developing online education programmes,https://www.futurelearn.com/courses/learning-during-and-after-covid-19-adapting-education-programmes-in-culture-and-heritage-settings-in-aotearoa-new-zealand,course,adapt your education programmes in settings beyond the classroom and learn how to develop virtual experiences to support learners.,none,none,none,none,4 weeks,explore pedagogies and digital tools to help you design and facilitate effective virtual experiences and online resources - explain different options of adapting programmes e.g. in response to covid restrictions - investigate ways to promote your programmes to your audiences,this course is primarily designed for educators in aotearoa new zealand working in settings beyond the classroom. it might also be of interest to educators from other countries in similar settings.,paid 
futurelearn-1067,futurelearn,university of york,logic: the language of truth,https://www.futurelearn.com/courses/logic-the-philosophical-science-of-truth,course,learn how to use logic to evaluate arguments and discover more about philosophical concepts like truth-tables and logical form.,4.3,5,51,introductory,4 weeks,evaluate arguments (chains of reasoning) using a formal language as a tool - apply an understanding of the concept of validity in evaluating arguments - explore the relationships between formal languages and everyday or ‘natural’ languages - apply an understanding of the idea of a formal language — a specially created language with key vocabulary having carefully specified precise meanings — in analysing and understanding claims expressed in everyday language,the course is primarily designed for those studying philosophy maths or science at a-level or university.,paid 
futurelearn-1068,futurelearn,cloudswyft global systems inc.,microsoft dynamics 365 fundamentals,https://www.futurelearn.com/courses/cloudswyft-msft-microsoft-dynamics-365-fund-sc,course,understand how to use microsoft dynamics 365 to help improve your customer engagement and streamline your business processes.,none,none,none,none,3 weeks,identified the dynamics 365 application offerings - demonstrated the business value of the power platform - discussed cloud and azure concepts - explained licensing deployment and release concepts,this course will suit you if you work in customer engagement unified operations marketing commerce and human resources. this will also help any organisation looking to use ms dynamics 365 to improve processes.,paid 
futurelearn-1069,futurelearn,cloudswyft global systems inc.,microsoft future ready: data science research methods using python programming,https://www.futurelearn.com/courses/datasciemethodsonpl-ethics-sc,course,discover data collection methods to support your data science research and analysis.,none,none,none,none,3 weeks,demonstrated an understanding of the planning aspect around data as well as research practices - explained the different types of claims - interpreted and understand the different designs - examined reliability and validity - identified the goals of research,this self-paced course is designed for learners with an interest in using data for research and methods of wrangling compiling and presenting data for research.,paid 
futurelearn-1070,futurelearn,cloudswyft global systems inc.,microsoft future ready: designing and implementing an azure ai solution,https://www.futurelearn.com/courses/cloudswyft-msft-ai-ethics-sc,course,gain the skills and confidence in microsoft azure to help you understand how to design and implement a data science solution.,none,none,none,none,3 weeks,how to configure azure cognitive services accounts - how to consume cognitive services in an application - how to build simple chat bots - how to integrate luis into a bot,this course is best suited to aspiring data scientists and those whose job responsibilities primarily fall into the area of data science.,paid 
futurelearn-1071,futurelearn,cloudswyft global systems inc.,microsoft future ready: ethics and law in data and analytics,https://www.futurelearn.com/courses/ethicsandlawindataandanalytics-sc,course,understand the ethics and laws surrounding ai and analytical tools including data sharing and privacy.,none,none,none,none,3 weeks,foundational abilities in applying ethical and legal frameworks for the data profession - practical approaches to data and analytics problems including big data and data science and ai - applied data methods for ethical and legal work in analytics and ai,this course is aimed at anyone including data scientists who are interested in learning more about the questions of law and ethics surrounding data and analytics.,paid 
futurelearn-1072,futurelearn,cloudswyft global systems inc.,microsoft future ready: principles of machine learning with python programming,https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ethics-sc,course,understand the theory of machine learning before gaining practical experience using python programming.,none,none,none,none,5 weeks,data exploration preparation and cleaning - supervised machine learning techniques - unsupervised machine learning techniques - model performance improvement,this course is part of the microsoft professional program certificate in data science and the microsoft professional program in artificial intelligence. it provides a foundational understanding of machine learning using python useful for anyone new to learning python or wishing to use python to build machine learning solutions.,paid 
futurelearn-1073,futurelearn,the open university &amp; target internet,online display advertising: formats and creative,https://www.futurelearn.com/courses/display-advertising-formats-and-creative,course,none,none,none,none,none,none,identify how different online display formats should be used in different situations - compare the range of different online display formats available across image video and mobile specific formats - explore the core technical factors that need to be considered such as load time and file sizes - reflect on what best practice online advertising looks like and what you can learn from examples,this course is ideal for those who are interested in increasing their understanding of online display advertising marketing as part of their overall approach to digital marketing.,paid 
futurelearn-1074,futurelearn,the open university &amp; target internet,online display advertising: measuring performance,https://www.futurelearn.com/courses/display-advertising-measuring-performance,course,none,none,none,none,none,none,explain how to take an iterative approach to online display advertising that leads to ongoing campaign improvement - explore how to interpret and analyse online ad platform and web analytics reports - identify the opportunities of a/b and multivariate testing in online display advertising and the variables that impact these tests - discuss how attribution modelling can be used to see how online display advertising is contributing to organisational objectives,this course is ideal for those who are interested in deepening their understanding of online display advertising as part of their overall approach to digital marketing.,paid 
futurelearn-1075,futurelearn,the open university &amp; target internet,online display advertising: targeting options,https://www.futurelearn.com/courses/display-advertising-targeting-options,course,none,none,none,none,none,none,identify how different online display targeting should be used in different situations - explain the range of different online display targeting options available - describe the role of retargeting and its role in using online display advertising for progressing audiences through their online journey - explore the future of targeting and the use of ai within online ad platforms,this course is ideal for those who are interested in gaining an understanding of online display advertising as part of their overall approach to digital marketing.,paid 
futurelearn-1076,futurelearn,the open university &amp; target internet,online display advertising: the user journey,https://www.futurelearn.com/courses/display-advertising-the-user-journey,course,none,none,none,none,none,none,explore how online display should be used differently at each stage of the user journey - identify the role of online display advertising in achieving your digital objectives - demonstrate how to take a user-centric approach to online display advertising that will align your audience and organisational objectives - explore what should be avoided when planning online display advertising activity,this course is ideal for those who are interested in increasing their understanding of online display advertising as part of their overall approach to digital marketing.,paid 
futurelearn-1077,futurelearn,university of leicester,reversing diabetes: fact or fiction?,https://www.futurelearn.com/courses/reversing-diabetes-fact-or-fiction,course,can diabetes be reversed? explore research on the success of weight loss treatments in reversing and preventing type 2 diabetes.,4.5,5,102,none,3 weeks,describe the impact of weight loss in people with type 2 diabetes. - explain current concepts around type 2 diabetes reversal and the meaning of terms such as prevention remission and cure. - explore the role(s) of healthcare practitioners and others in supporting self-management of type 2 diabetes.,this course is designed for healthcare professionals with a general interest in diabetes who are looking to upskill themselves or eventually take a full diabetes postgraduate qualification.,paid 
futurelearn-1078,futurelearn,national tsing hua university (nthu),service science and sustainability,https://www.futurelearn.com/courses/service-science-and-sustainability,course,discover the science behind service systems and in the process learn how the service sector can become more sustainable.,none,none,none,none,3 weeks,explore the discipline of service science and understand the system view and value co-creation principles - develop knowledge of service science and cross your disciplines to frame the issues of sustainability - investigate the real-world service system and know how to analyze service systems by several case studies - design your own way of investigation and practice the methods and tools for enhancing the sustainability of service systems,service science is a multi-disciplinary area of study. students from different backgrounds – information management design computer science social science etc – will find service science rewarding.,paid 
futurelearn-1079,futurelearn,labdox,sustainable transportation: an introduction to e-mobility,https://www.futurelearn.com/courses/sustainable-transportation-intro-to-e-mobility,course,discover the possibilities of e-mobility and its impact on the environment the economy and the future.,none,none,none,none,3 weeks,develop new knowledge on the transportation and e-mobility industries - reflect on the relation between e-mobility and its environmental impact - identify different types of ev charging and evaluate growth trends ​of charging infrastructure - describe critical components of an electric vehicle - evaluate low emission transportation options,this course is designed for anyone looking to develop their knowledge of e-mobility as well as professionals in the transport sector.,paid 
futurelearn-1080,futurelearn,university of york,understanding and solving poverty and inequality,https://www.futurelearn.com/courses/understanding-and-solving-social-problems,course,delve into the history of poverty and inequality across the globe and explore potential solutions to these social issues.,4.6,5,34,introductory,3 weeks,explain the concepts of poverty and inequality - present an overview of the two concepts from a historical perspective - engage with key critical and theoretical arguments about both concepts - reflect on why both concepts are important - explore these insights to offer solutions from multiple perspectives as to how we might solve such issues,this course is for anyone interested in exploring poverty and inequality and how we can possibly solve these social issues.,paid 
futurelearn-1081,futurelearn,cambridge university press &amp; assessment &amp; the human hive,volunteering with refugees,https://www.futurelearn.com/courses/volunteering-with-refugees,course,understand how to best support the emotional linguistic and social needs of refugees who are settling into a new country.,4.8,5,49,none,3 weeks,discuss key linguistic and social needs of refugees in a range of contexts - identify activities for interacting with refugees - identify and describe behaviours associated with trauma - design psychosocially protective activities to help refugees feel comfortable with learning - evaluate a range of teaching strategies and approaches for supporting language development - explore a range of resources for language teaching and refugee support,this course is designed for those either currently volunteering or planning to volunteer with refugees and asylum seekers.,paid 
futurelearn-1082,futurelearn,aws training and certification,aws: essential optimisation for cloud cost management,https://www.futurelearn.com/courses/cloud-cost-management,course,learn how to utilise aws cloud tools resources and services to improve your it-based financial processes.,none,none,none,none,3 weeks,differentiate between traditional it financial management vs. cloud financial management. - define the four pillars of cloud financial management. - examine and adjust aws costs based on best practices. - understand how to estimate cost based on best practices. - use aws billing and the aws costs and usage report to generate your aws costs. - learn how to visualize costs and usage with aws cost explorer. - observe multi-account structure with aws organizations. - learn the benefits of cost allocation and tagging. - differentiate between amazon ec2 pricing models and right sizing. - describe various types of aws storage and databases designed for different application requirements. - identify aws connectivity services and data transfer options to find the most cost-effective solution for transferring data in your architecture. - define cost governance and data transfer.,this course is designed for those already in financial or it-related roles who are responsible for managing cloud infrastructures within non-technical organisations such as enterprises governments or universities.,paid 
futurelearn-1083,futurelearn,national yang ming chiao tung university,brain behaviour and dentistry,https://www.futurelearn.com/courses/brain-behaviour-and-dentistry,course,improve your patient care as you learn to navigate the behaviour and brain functions commonly associated with dental treatment.,none,none,none,none,4 weeks,explore the association between brain functions and patients' behavior and experience during dental treatment. - apply the basic knowledge of brain functions during dental treatment to assess patients' cognitive and emotional status. - develop a more effective way of pain and anxiety management and treatment planning during dental treatment. - improve the skills in patient-dentist communication by understanding the brain functions.,this course is designed for professionals and students from clinical fields related to oral health including dentistry medicine nursing and oral hygiene.,paid 
futurelearn-1084,futurelearn,chinese plus,contemporary chinese iv: 4.1,https://www.futurelearn.com/courses/contemporary-chinese-4-3-1,course,none,none,none,none,none,none,identify key categories of vocabulary - collect key expressions and sentence patterns - create conversations and long paragraphs - debate on certain topics in chinese - report on survey results and findings - practice narrating stories with rich details - explore aspects of chinese culture - develop general knowledge of china,this course is designed for anyone interested in learning the chinese language. to benefit from this course you will need a solid foundation of intermediate chinese words expressions and grammatical structures.,paid 
futurelearn-1085,futurelearn,chinese plus,contemporary chinese iv: 4.2,https://www.futurelearn.com/courses/contemporary-chinese-4-3-2,course,none,none,none,none,none,none,identify key categories of vocabulary - collect key expressions and sentence patterns - create conversations and long paragraphs - debate on certain topics in chinese - report on survey results and findings - practice narrating stories with rich details - explore aspects of chinese culture - develop general knowledge of china,this course is designed for anyone interested in learning the chinese language. to benefit from this course you will need a solid foundation of intermediate chinese words expressions and grammatical structures.,paid 
futurelearn-1086,futurelearn,the university of sheffield,data literacy for journalists,https://www.futurelearn.com/courses/data-literacy-for-journalists,course,expand your understanding of data journalism and grow your data literacy skills.,4.6,5,5,intermediate,6 weeks,identify data sources and use tools to collect data for reporting - apply foi techniques in your own practice - identify basic errors in data and prepare data for analysis - improve your understanding of data and skills to present data - improve knowledge of data journalism - improve evaluate and reflect on ethical practices of using data for journalism,this course is designed for working journalists and students of journalism who want to improve their data literacy and use data in their journalism.,paid 
futurelearn-1087,futurelearn,futurelearn,data visualisation with tableau fundamentals,https://www.futurelearn.com/courses/data-visualisation-core-elements-and-theories-sc,course,learn the fundamentals of data visualisation – from core components to interactive elements.,none,none,none,none,4 weeks,identify components of an effective visualisation - recognise the design considerations when creating charts and visualising complex relationships - articulate how to import and prepare data in tableau - identify common chart types and interactive elements in tableau,this course is for professionals who wish to build their data visualisation skills to successfully meet the demands of their roles or to progress into new opportunities.,paid 
futurelearn-1088,futurelearn,futurelearn,data visualisation: creating charts and complex visualisations in tableau,https://www.futurelearn.com/courses/data-visualisation-communicate-key-metrics-throughout-your-business-sc,course,learn the fundamentals of data visualisation and storytelling to boost your career options.,none,none,none,none,4 weeks,identify key business metrics to prepare operational dashboards - identify dashboard layout components - evaluate the accessibility of dashboards - assess stakeholder requirements - prepare strategies to deploy dashboards in an organisation,this course is for professionals who wish to build their data visualisation skills to successfully meet the demands of their roles or to progress into new opportunities.,paid 
