id,platform,institution,title,url,class_type,description,rating,rating_max,num_reviews,difficulty,duration,skills,prereqs,cost_type
udacity-182,udacity,udacity,object tracking and localization,https://www.udacity.com/course/object-tracking-and-localization--cd0359,course,learn how to locate an object and track it over time. these techniques are used in a variety of moving systems such as self-driving car navigation and drone flight.,none,none,none, advanced,4 weeks,object tracking -  slam -  object localization -  feature matching,basic probability -  object-oriented python -  basic arithmetic,paid 
udacity-183,udacity,udacity,search engine marketing (sem),https://www.udacity.com/course/search-engine-marketing--cd0694,course,optimizing visibility in search engine results is an essential part of digital marketing. reinforcing findability through search engine marketing (sem) is an effective tactic to achieve your marketing objectives. in this course you learn how to create execute and optimize an effective ad campaign using adwords by google.,none,none,none, beginner,4 weeks,search text ads -  cost per click -  google ads -  search engine ad ranking -  a/b testing -  keyword lists -  dynamic search ads -  digital marketing metrics,value proposition- user personas- marketing objectives- customer journey maps- marketing channels- marketing fundamentals- acquisition funnels- marketing metrics,paid 
udacity-184,udacity,udacity,data modeling fluency,https://www.udacity.com/course/data-modeling-fluency--cd12590,course,in this course you’ll learn the fundamentals of relational and non-relational data models to fit the diverse needs of data consumers. you will also learn the basics of big data which provides ways to work with massive data sets that are too large or complex to be handled by traditional data-processing application software.,none,none,none, fluency,9 hours,data modeling fluency,no experience required,paid 
udacity-185,udacity,udacity,security engineering fundamentals,https://www.udacity.com/course/security-engineering-fundamentals--cd0630,course,this course introduces the fundamental concepts and practices of security engineering including basic security principles and practical applications of cryptography. you will also learn strategies to implement risk evaluation security review and audit.,none,none,none, intermediate,4 weeks,cybersecurity business context -  cybersecurity strategy -  data encryption -  vulnerability assessment -  application security best practices -  hashing -  security auditing -  cybersecurity controls -  authentication -  cybersecurity fluency -  cybersecurity compliance -  cybersecurity resource fluency -  threat modeling -  cryptography -  owasp -  cybersecurity risk management -  security architecture fundamentals -  authorization -  cybersecurity grc -  cia triad -  non-repudiation -  report writing -  public key certificates -  cybersecurity standards fluency -  public key infrastructure,computer networking basics- cybersecurity fluency- scripting- windows operating system- basic linux,paid 
udacity-186,udacity,udacity,introduction to ai/ml fluency,https://www.udacity.com/course/intro-to-ai-ml-fluency--cd1930,course,in this course you will learn fundamental topics of artificial intelligence and machine learning. you will learn about what they are different algorithms/methods and their applications.,none,none,none, fluency,5 hours,ai fluency,no experience required,paid 
udacity-187,udacity,udacity,email marketing,https://www.udacity.com/course/email-marketing--cd0696,course,email is an effective marketing channel especially at the conversion and retention stage of the customer journey. in this course you learn how to create an email marketing strategy create and execute email campaigns and measure the results.,none,none,none, beginner,4 weeks,email contact forms -  email marketing metrics -  email marketing content -  mailchimp -  a/b testing,user personas- branding strategy- customer journey maps- marketing fundamentals- marketing channels- marketing objectives- acquisition funnels- marketing metrics- empathy maps- value proposition,paid 
udacity-188,udacity,udacity,data science for business leaders,https://www.udacity.com/course/data-science-for-business-leaders--nd045,nanodegree program,the data science for business leaders executive program equips learners with strategic human capital and technical requirements to deliver enhanced business outcomes and develop an organizational data science strategy that unlocks this potential. the course consists of four lessons that provide a broad introduction to data science and what it can do for a business articulation of a business's strategic objectives the human capital component of data science and creating a data and data architecture strategy. the program also includes a capstone project where students prepare a 100-day data science plan for a company of their choosing.,4.4,5,65, intermediate,4 weeks,data science strategy -  data science business context -  project risk mitigation -  data and data architecture strategy -  project evaluation -  building data science teams -  stakeholder management -  product management basics -  structured problem solving method -  data science use-cases,basic descriptive statistics -  basic probability,paid 
udacity-189,udacity,udacity,multi-cloud computing,https://www.udacity.com/course/multi-cloud-computing--cd11573,course,this course introduces learners to multi-cloud architectures and how to design and implement these architectures effectively. in this course learners will learn how to define design and deploy multi-cloud architectures. they’ll begin by learning the key components to understand and design a proper multi-cloud application. they will also learn the pros and cons of multi-cloud and important considerations when designing for them. lastly they will create a multi-cloud design and then deploy it to multiple providers.,none,none,none, intermediate,4 weeks,terraform -  cloud migration strategy -  cloud cost evaluation -  cloud architecture proficiency -  cloud solution evaluation -  cloud deployment models -  cloud operational efficiency -  distributed cloud computing -  cloud governance strategy -  cloud product strategy,cloud computing fluency- azure cli- basic terraform- aws cli- git,paid 
udacity-190,udacity,udacity,discovering digital marketing,https://www.udacity.com/course/discovering-digital-marketing--cd2841,course,take advantage of the high demand for people with digital marketing skills. learn the fundamentals of this exciting topic and even explore some real examples of what it looks like in real life.,none,none,none, discovery,1 hour,none,no experience required,paid 
udacity-191,udacity,udacity,management of relational and non-relational databases,https://www.udacity.com/course/management-of-relational-and-non-relational-databases--cd0362,course,databases need to be structured properly to enable efficient and effective querying and analysis of data. build normalized consistent and performant relational data models. use sql database definition language (ddl) to create the data schemas designed in postgres and apply sql database manipulation language (dml) to migrate data from a denormalized schema to a normalized one. understand the tradeoffs between relational databases and their non-relational counterparts and justify which one is best for different scenarios. with a radical shift of paradigms learn about mongodb and redis to get an understanding of the differences in behaviors and requirements for non-relational databases.,none,none,none, beginner,4 weeks,mongodb -  sql crud commands -  database normalization -  redis -  database indexing -  data manipulation language -  query plans -  database schemas -  sql query performance tuning -  rdbms performance and optimization -  foreign keys -  database fundamentals -  business rule enforcement in databases,basic sql,paid 
udacity-192,udacity,udacity,sensor fusion,https://www.udacity.com/course/sensor-fusion-engineer-nanodegree--nd313,nanodegree program,the sensor fusion engineer nanodegree program consists of four courses that teach the fundamentals of sensor fusion and perception for self-driving cars. the program covers lidar radar camera and kalman filters and includes lessons on working with real-world data filtering segmentation clustering and object tracking. in addition students will work on a capstone project that involves building a complete sensor fusion pipeline for autonomous vehicles. upon completing the program graduates will have the skills and knowledge necessary to design and implement sensor fusion systems for self-driving cars.,4.8,5,175, advanced,3 months,point clouds -  point cloud data -  ransac algorithm -  curve fitting -  object clustering -  k-d trees -  point cloud library -  lidar visualization -  lidar -  lidar data representation -  lidar simulator -  euclidean clustering -  bounding boxes - sensor fusion -  digital cameras -  digital image keypoint descriptors -  object tracking -  sift algorithm -  autonomous vehicle fluency -  sae j3016 levels of driving automation standard -  autonomous vehicle sensor selection -  object motion models -  computer vision image filtering -  image gradient calculation -  object detection -  yolo algorithm -  digital image keypoints -  computer vision image transformations -  lidar measurement models -  harris detector -  camera measurement models -  feature detection -  collision detection -  opencv - radar -  radar clutter thresholding -  fourier transforms -  radar angle of arrival -  cluster models -  multi-target object tracking -  radar range resolution -  radar velocity estimation -  radar velocity resolution -  radar range estimation -  radar angle resolution - kalman filters -  unscented kalman filters -  basic trigonometry -  non-linear motion tracking -  extended kalman filters -  sensor fusion -  sensor specifications -  robot trajectory generation -  c++ for robotics -  object tracking -  jacobians,basic probability- intermediate c++- linear algebra- basic calculus,paid 
udacity-193,udacity,udacity,ai for healthcare,https://www.udacity.com/course/ai-for-healthcare-nanodegree--nd320,nanodegree program,the ai for healthcare program offers two courses that apply ai to 2d and 3d medical imaging data. the first course covers fundamental skills needed to work with 2d imaging data such as extracting images from dicom files building ai models and obtaining regulatory approval. the course project involves training a cnn to classify chest x-rays for the presence of pneumonia and writing an fda validation plan. the second course covers 3d imaging data including clinical fundamentals imaging modalities and common analysis tasks. it also explores how ai can be integrated into the clinical workflow. both courses are designed to teach students how to derive clinically relevant insights from medical imaging data using ai.,4.6,5,126, advanced,3 months,fda medical device framework -  pydicom -  ai for 2d medical imaging -  hyperparameter tuning -  data augmentation -  image pre-processing -  data pre-processing -  convolutional neural networks -  medical and healthcare regulations and standards -  dicom -  model performance metrics -  dataset annotation -  clinical basics -  medical imaging basics -  exploratory data analysis -  transfer learning -  keras -  data splitting -  machine learning system architectures - medical and healthcare regulations and standards -  medical imaging basics -  clinical basics -  dicom -  clinical environment modeling -  multiplanar reconstruction -  image segmentation -  convolutional kernels -  nibabel -  microdicom -  digital signal windowing -  u-net -  model performance metrics -  image classification -  data pre-processing for ml -  pydicom -  3d slicer -  data preparation -  pytorch -  ai for 3d medical imaging -  nifti -  3d reconstruction -  medical imaging data formats - medical code sets -  shapley value -  feature engineering -  tensorflow -  healthcare privacy regulations -  etl -  model uncertainty estimation -  exploratory data analysis -  model bias analysis -  data splitting -  model performance metrics -  tensorflow dataset api -  aequitas -  tensorflow probability library - feature engineering -  signal-to-noise ratio -  electrocardiographs -  basic heart physiology -  pan-tompkins algorithm -  machine learning pipeline creation -  exploratory data analysis -  classification models -  time and space domain dsp techniques -  sensors -  matplotlib -  digital sampling -  signal visualization -  overfitting prevention -  frequency domain dsp techniques,machine learning frameworks in python- intermediate python- basic supervised machine learning- data cleaning,paid 
udacity-194,udacity,udacity,threats, vulnerabilities, and incident response,https://www.udacity.com/course/threats-vulnerabilities-and-incident-response--cd0003,course,cybersecurity breaches happen when a threat is able to successfully exploit a vulnerability within a business. to avoid these attacks security professionals must understand the threats the company is facing including the various threat actors and their motivations. security professionals must also be able to find vulnerabilities that can enable threats to attack through common practices such as vulnerability scanning and penetration testing. finally security professionals should be able to activate and follow incident response procedures to address cybersecurity incidents and breaches. ultimately during this course students will learn how to identify security threats and gaps fix issues and respond to inevitable attacks.,none,none,none, beginner,4 weeks,threat intelligence -  vulnerability management -  cybersecurity incident response playbooks -  offensive security -  security architecture fundamentals,cybersecurity fluency- command line interface basics- computer networking basics- operating system fundamentals,paid 
udacity-195,udacity,udacity,defending and securing systems,https://www.udacity.com/course/defending-and-securing-systems--cd0002,course,in this course students will be exposed to a diverse group of technologies that will provide or enhance the skills needed to enter the cybersecurity field. students will apply best practices of defense in depth to secure computer systems use outputs from security incidents to analyze and improve future network security and search internal systems to determine network vulnerabilities. students will also learn how to recommend mitigations to address common application vulnerabilities and ensure fundamental encryption techniques for securing data at rest and in transit.,none,none,none, beginner,3 weeks,cryptography -  security information and event management -  systems security -  security assessment -  intrusion protection systems -  firewall rules -  nist 800-series -  firewalls -  data security fundamentals -  network security best practices -  intrusion detection systems -  did framework -  computer networking basics -  network security reports,command line interface basics,paid 
udacity-196,udacity,udacity,cybersecurity foundations,https://www.udacity.com/course/cybersecurity-foundations--cd0001,course,security is embedded in all we do online and is a critical job skill and career field. this foundations course explains security fundamentals including core principles critical security controls and cybersecurity best practices. students will also evaluate specific security techniques used to administer a system that meets industry standards and core controls assess high-level risks vulnerabilities and attack vectors of a sample system and explain ways to establish and maintain the security of different types of computer systems.,none,none,none, beginner,3 weeks,cybersecurity fluency -  vulnerability management -  identity and access management fundamentals -  threat intelligence -  patch management -  cybersecurity risk management -  security architecture fundamentals -  cybersecurity governance -  nist cybersecurity framework -  cybersecurity regulations and standards -  exploit detection -  data privacy regulations -  cis controls -  email security -  cybersecurity business context,operating system fundamentals -  cybersecurity fluency -  computer networking basics,paid 
udacity-197,udacity,udacity,search engine optimization (seo),https://www.udacity.com/course/search-engine-optimization-essentials--cd0693,course,search engines are an essential part of the online experience. learn how to optimize your search engine presence through on-site and off-site activities including how to develop your target keyword list optimize your website ux and design and analyze a website to give seo recommendations.,none,none,none, beginner,5 days,search engine optimization -  seo audits -  link building -  keyword lists,branding strategy- customer journey maps- marketing channels- marketing objectives- acquisition funnels- marketing metrics- empathy maps- value proposition- user personas,paid 
udacity-198,udacity,udacity,java fundamentals,https://www.udacity.com/course/java-fundamentals--cd0282,course,in order to be a great java developer you must first learn the fundamentals of java. this course introduces the fundamental concepts and practices of java programming. these include basic object-oriented programming (oop) concepts such as classes encapsulation and inheritance as well as core java concepts such as collections exceptions and commonly used java types.,none,none,none, intermediate,4 weeks,java collections -  java data types -  java inheritance -  java syntax -  java generics -  java exception handling -  date and time in java -  java standard library -  java enums -  java documentation -  java data structures -  regular expressions -  java package management -  java string methods -  jre -  computer memory architecture -  java methods -  control flow in java -  java arrays -  java type casting -  intellij,basic computer programming,paid 
udacity-199,udacity,udacity,data preparation & modeling,https://www.udacity.com/course/data-preparation-and-modeling--cd12033,course,the preparation phase is the most important step in data analysis. before data can be effectively analyzed an effective data model is required and creating that data model may utilize a wide range of skills. this course teaches the skills needed to load clean and organize data in power query and create relational tables in power query and power bi. after completing this course students will be able to effectively source data in power bi and create a clean and efficient data model for analysis.,none,none,none, beginner,4 weeks,power bi calculated columns and measures -  data transformation -  dax -  power bi proficiency -  database schemas -  star schemas -  power query -  relational data models -  data cleaning,data quality control- chart types- data analysis process- excel- exploratory data analysis- data visualization,paid 
udacity-200,udacity,udacity,introduction to data analytics,https://www.udacity.com/course/intro-to-data-analytics--cd12032,course,this course establishes a framework for data analytics as a series of progressive steps starting with the data source and ending with the interpretation of results. we introduce fundamental concepts such as data analytics life cycle data integrity and the four types of data analytics (descriptive diagnostic predictive and prescriptive). students who complete this course will be equipped with the skills to identify the data analytics strategy used in a given situation and where they are in the data analytics life cycle.,none,none,none, beginner,4 weeks,power query -  data analysis process -  power bi get data -  power bi basics -  basic descriptive statistics -  predictive analytics -  data quality control,excel -  data visualization -  chart types,paid 
udacity-201,udacity,udacity,infrastructure security,https://www.udacity.com/course/infrastructure-security--cd0632,course,in this course you will be introduced to the industry best practices for security configurations and controls.,none,none,none, intermediate,4 weeks,logging -  access management -  cybersecurity risk management -  it asset management -  vulnerability assessment -  firewall configuration -  cybersecurity framework implementation -  microservices security -  security auditing -  security information and event management -  credential management -  adversarial simulation -  public key certificate management -  vulnerability scanning -  backup strategy -  golden images -  vulnerability management -  ipv6 security -  vulnerability patching -  firewalls -  network segmentation -  vpn -  nmap -  network access control lists -  tcp/ip -  disaster recovery plans -  network monitoring -  multi-factor authentication -  security patch management -  cybersecurity standards fluency -  microsoft domain isolation policy design -  remote access management -  web application firewalls -  mandatory access control -  role-based access control -  wireshark -  perimeter security -  principle of least privilege -  virtual lan -  packet analysis -  access control models -  endpoint security -  threat mitigation -  cybersecurity segregation of duties,no experience required,paid 
udacity-202,udacity,udacity,digital advertising,https://www.udacity.com/course/digital-advertising--cd0695,course,this course is about effectively engaging audiences with digital advertising across websites mobile apps streaming videos and other types of digital content through programmatic technology campaign planning frameworks and the google ads self-serve campaign management platform. consumers are increasingly spending more of their time online through a variety of connected devices. advertisers can now promote their products or services through targeted display video and audio ads in a way that is non-disruptive - and increasingly integrated into the digital experience for these customers.,none,none,none, beginner,4 weeks,google ads -  native advertising -  ad campaign management -  audience targeting -  programmatic display advertising -  display advertising -  video advertising,marketing channels- marketing objectives- marketing metrics- value proposition- branding strategy- marketing fundamentals- acquisition funnels- empathy maps- user personas- customer journey maps,paid 
udacity-203,udacity,udacity,designing infrastructure and managing migration,https://www.udacity.com/course/designing-infrastructure-and-managing-migration--cd0357,course,in this course you will go over the best practices for implementing high availability within the azure cloud using different solutions. we will create a backup strategy/plan. we'll go through migrating on-premise resources into the azure cloud with built-in tools. we will go over how to monitor and optimize migrated resources to ensure they are running at their optimum level using azure monitor and advisor respectively. we will also go over how to use arm templates to automate the provisioning of resources using infrastructure as code as well as enforcing an organization's policies and requirements automatically through azure policy and azure blueprint.,none,none,none, advanced,4 weeks,disaster recovery plans -  azure resource manager -  cloud availability -  azure load balancing services -  identity and access management fundamentals -  cloud blueprints -  azure site recovery -  azure blueprints -  cloud migration strategy -  azure virtual machine backup -  azure desired state configuration -  cloud design principles -  cloud migration -  azure migrate -  route based vpn -  cloud computing business context -  azure network security groups,azure cli- computer networking basics- json- virtual machine management- azure development- container orchestration- vpn- ci/cd,paid 
udacity-204,udacity,udacity,product strategy for product managers,https://www.udacity.com/course/product-strategy--cd0020,course,the most effective products start with a comprehensive market-based insight-driven strategy. understand the role that product managers play during product development with a focus on activities that happen early in the product development cycle. learn how to identify the right problems to solve through market research target user definition and market sizing. create a compelling vision and strategy that will set up the team to solve those problems. understand how to communicate effectively to get people excited and bought into your ideas.,none,none,none, beginner,4 weeks,problem validation -  product management basics -  product proposals -  stakeholder management -  business model canvasses -  requirements gathering -  product kpis -  competitive analysis -  return on investment -  user personas -  active listening -  professional presentations -  product development cycle -  storytelling -  product requirements documents -  total addressable market -  product validation -  minimal viable products -  mixed methods market research -  negotiation,no experience required,paid 
udacity-205,udacity,udacity,rpa fluency,https://www.udacity.com/course/rpa-fluency--cd5232,course,in this course we will learn what robotic process automation (rpa) is and the benefits of implementing rpa in your work. we will also introduce the rpa solution landscape and what it takes to successfully implement rpa solutions.,none,none,none, fluency,5 hours,rpa fluency,no experience required,paid 
udacity-206,udacity,udacity,designing data systems,https://www.udacity.com/course/designing-data-systems--cd0032,course,in this course students will learn about the major components in architecting an enterprise data system by actually designing a staging area operational data store and data warehouse. students will learn the importance of creating business requirements and data artifacts that define the data in a "single version of truth." from ingesting data into a staging database moving the data to the operational data store where data is transformed to ultimately accessing the data warehouse. students will learn how the data warehouse helps eliminate data silos and bring data from across the enterprise into one central system which can be governed and accessible by anyone in the enterprise to understand and analyze intelligent insights to address business challenges and opportunities.,none,none,none, advanced,4 weeks,data architecture fluency -  data staging -  data ingestion -  star schemas -  elt -  erds -  sql queries -  database normalization -  data cleaning -  database schemas -  data dictionaries -  snowflake schemas -  data definition -  online transactional processing models -  operational data store models -  online analytical processing models,json -  relational database basics -  intermediate sql,paid 
udacity-207,udacity,udacity,marketing fundamentals,https://www.udacity.com/course/marketing-fundamentals--cd0690,course,this course covers the fundamentals of digital marketing including the what why where when and how of marketing your business to the appropriate audience.,none,none,none, beginner,4 weeks,marketing objectives -  marketing channels -  target personas -  marketing fundamentals -  customer journey maps -  value proposition -  marketing metrics -  empathy maps -  competitive analysis -  content calendars -  branding strategy -  content marketing strategy -  marketing kpis,no experience required,paid 
udacity-208,udacity,udacity,data stewardship fluency,https://www.udacity.com/course/data-stewardship-fluency--cd12589,course,this course will give you an introduction to data stewardship. you will be introduced to who data stewards are the importance of data stewards and the data management and governance responsibility of a data steward.,none,none,none, fluency,10 hours,data stewardship fluency,no experience required,paid 
udacity-209,udacity,udacity,assessing vulnerabilities and reducing risk,https://www.udacity.com/course/assessing-vulnerabilities-and-reducing-risk--cd0290,course,in this course you will learn how security analysts address system vulnerabilities in order to reduce organizational risk. you will first learn about vulnerabilities their characteristics as well as their dynamic lifecycle. you will then explore the ways analysts assess vulnerabilities including reviewing and administering scanning tools and utilities. you will learn how to measure the risks associated with discovered vulnerabilities. lastly you will review ways to communicate risk in order to plan remediation and mitigation activities.,none,none,none, intermediate,4 weeks,vulnerability assessment -  security risk classification -  security assessment -  vulnerability lifecycle -  security risk mitigation -  penetration testing -  vulnerability mitigation -  technical communication,client-server model- database design- basic sql- computer networking basics- cybersecurity fluency- it architecture diagramming- command line interface basics- python scripting,paid 
udacity-210,udacity,udacity,azure applications,https://www.udacity.com/course/azure-applications--cd1756,course,in this course you will learn the basics of deploying an application to azure. understand the benefits and costs of cloud deployments different types of service models and how to navigate the microsoft azure platform. distinguish two types of compute services in azure virtual machines and app services when to use each and how to deploy applications onto the related service. connect two useful types of cloud storage to a cloud application: azure sql databases and blob containers. differentiate between the different security options available in azure and how to implement microsoft’s oauth 2.0 capabilities with azure active directory along with useful monitoring and logging tools in the cloud.,none,none,none, intermediate,4 weeks,cloud security in azure -  sql databases in azure -  azure resource groups -  azure blob storage -  cloud resource allocation -  azure compute service -  azure app service -  cloud observability -  cloud availability -  cloud computing fluency -  azure portal,no experience required,paid 
udacity-211,udacity,udacity,artificial intelligence,https://www.udacity.com/course/ai-artificial-intelligence-nanodegree--nd898,nanodegree program,become an expert in the core concepts of artificial intelligence and learn how to apply them to real-life problems.,4.5,5,162, advanced,3 months,constraint propagation -  constraint satisfaction problems -  search algorithms -  backtracking search -  ai algorithms in python - optimization algorithms -  first order logic -  simulated annealing -  a* search algorithm -  uninformed search -  search algorithms -  hill climbing -  search implementation in python -  informed search -  automated planning problem definition -  propositional logic -  planning algorithms -  automated planning heuristics -  planning graphs - minimax search -  state space search -  multi-agent training - likelihood function -  bayesian networks -  part of speech tagging -  basic probability -  ibm watson -  viterbi algorithm -  hidden markov models -  text pre-processing -  baum-welch algorithm -  time-series analysis with ml,object-oriented programming basics- command line interface basics- basic algorithms- intermediate python- basic calculus- linear algebra- basic probability- object-oriented python- constraint satisfaction problems- search algorithms- basic descriptive statistics- optimization algorithms- scripting- jupyter notebooks- basic data structures and algorithms- differential calculus,paid 
udacity-212,udacity,udacity,adversarial search,https://www.udacity.com/course/adversarial-search--cd0349,course,learn how to search in multi-agent environments (including decision making in competitive environments) using the minimax theorem from game theory. then build an agent that can play games better than any human.,none,none,none, advanced,4 weeks,minimax search -  state space search -  multi-agent training,object-oriented python- constraint satisfaction problems- linear algebra- search algorithms- basic descriptive statistics- basic calculus- command line interface basics- basic probability- optimization algorithms,paid 
udacity-213,udacity,udacity,introduction to artificial intelligence,https://www.udacity.com/course/intro-to-artificial-intelligence--cd0327,course,in this course you'll learn about the foundations of ai. you'll configure your programming environment to work on ai problems with python. at the end of the course you'll build a sudoku solver and solve constraint satisfaction problems.,none,none,none, advanced,4 weeks,constraint propagation -  constraint satisfaction problems -  search algorithms -  backtracking search -  ai algorithms in python,object-oriented programming basics- command line interface basics- basic algorithms- intermediate python- basic calculus- linear algebra- basic probability,paid 
udacity-214,udacity,udacity,enterprise endpoint security,https://www.udacity.com/course/enterprise-endpoint-security--cd0393,course,in this course you will learn about how to craft enterprise level endpoint security policies and hardening strategies.,none,none,none, beginner,4 weeks,device hardening strategy -  cybersecurity policy writing -  cloud hardening strategy -  vulnerability management -  it asset management -  server hardening strategy -  control systems hardening strategy -  cybersecurity compliance -  zero trust security model -  mobile device management,basic linux- computer networking basics- client-server model- windows administration,paid 
udacity-215,udacity,udacity,blockchain developer,https://www.udacity.com/course/blockchain-developer-nanodegree--nd1309,nanodegree program,in this program you'll work with the bitcoin and ethereum protocols build projects for real-world application and gain the essential skills for a career in this dynamic space.,4.5,5,401, advanced,3 months,blockchain -  private blockchain -  bitcoin core -  blockchain transactions -  bitcoin - cryptocurrency tokens -  ethereum -  bitcoin -  solidity -  dapps -  smart contracts - cryptocurrency privacy and security -  uml -  blockchain -  decentralized storage protocol - smart contracts -  blockchain oracles,no experience required,paid 
udacity-216,udacity,udacity,backend development with node.js,https://www.udacity.com/course/backend-development-with-node-js--cd0292,course,this course introduces the fundamental tools needed to build a basic api in a way that is both scalable and maintainable. you will work with node.js and its core modules write typescript for developer error reduction test with jasmine to introduce unit testing in a test-driven development environment and use express as a framework for building apis.,none,none,none, intermediate,4 weeks,nodejs -  api testing -  express web framework -  asynchronous javascript -  javascript package management -  file i/o -  eslint -  typescript syntax -  test-driven development -  unit testing -  jasmine -  prettier -  typescript typing -  typescript setup -  javascript event loop -  typescript promises -  typescript async/await -  typescript exception handling,html- json- dom events- scripting- command line interface basics- css- object-oriented javascript- asynchronous javascript,paid 
udacity-217,udacity,udacity,building nlp and conversational ai solutions with azure,https://www.udacity.com/course/building-nlp-and-conversational-ai-solutions-with-azure--cd0462,course,in this course you'll design and build bot solutions on the azure platform using the microsoft bot framework language understanding models with the luis service knowledge bases with the azure qna service and integrate azure cognitive text analytics and speech services.,none,none,none, advanced,4 weeks,azure cognitive services -  microsoft bot framework -  azure conversational ai agents -  requirements gathering -  key phrase extraction -  entity recognition -  azure text analytics -  sentiment analysis -  ethical ai -  basic github -  azure conversational ai -  nlp business context -  intent recognition -  ci/cd,no experience required,paid 
udacity-218,udacity,udacity,ethical ai,https://www.udacity.com/course/ethical-ai--cd1827,course,in this course students will learn how to approach and apply ethical ai. coursework will enable practitioners to design and build models with enhanced fairness and limited bias to avoid unforeseen consequences and connect ethical ai concepts to critical issues in privacy governance transparency and security. they’ll begin with acquiring ethical ai literacy skills that will enable them to engage in more meaningful discussions across ai disciplines and learn how to apply ethical ai principles to their organization. students will then learn how to implement technical measures toward bias fairness and explainability to help ensure an ethical future for all.,none,none,none, intermediate,4 weeks,ai governance -  model bias analysis -  ethical ai -  explainable ai -  ai fairness -  ai transparency -  model bias mitigation,ai fluency- python data analysis libraries- machine learning model implementation- pandas- data visualization- matplotlib,paid 
udacity-219,udacity,udacity,discovering blockchain,https://www.udacity.com/course/discovering-blockchain--cd12331,course,blockchain is one of the most in-demand skills. in this lesson we'll introduce you to the fundamental concepts that you'll need to step into the world of blockchain.,none,none,none, discovery,1 hour,none,no experience required,paid 
udacity-220,udacity,udacity,android basics: multi-screen apps,https://www.udacity.com/course/android-basics-multi-screen-apps--cd0341,course,learn how to show multiple screens in a miwok language app and add audio and images to your app. you'll also learn how android handles touch events and make visual changes to add polish to your fully functional app.,none,none,none, beginner,1 month,java data structures -  control flow in java -  android app audio -  ux design principles -  gradle -  android intents -  android activities -  application visual design -  android activity lifecycle -  java interfaces,android ui development,paid 
udacity-221,udacity,udacity,android basics: user input,https://www.udacity.com/course/android-basics-user-input--cd0343,course,harness the power of java to build a coffee-ordering app use variables to add interactivity to your app and learn the basics of object-oriented programming.,none,none,none, beginner,2 months,android ui development -  java methods -  control flow in java -  user input handling,no experience required,paid 
udacity-222,udacity,udacity,android basics: user interface,https://www.udacity.com/course/android-basics-user-interface--cd0342,course,learn how to transform your hand-drawn app designs into layouts using the xml markup language and use views and viewgroups -- the building blocks of an android app's user interface -- to display images and text.,none,none,none, beginner,4 weeks,single-screen app design -  android ui development,no experience required,paid 
udacity-223,udacity,udacity,experimental design & recommendations,https://www.udacity.com/course/experimental-design-and-recommendations--cd0019,course,learn to design experiments and analyze a/b test results. explore approaches for building recommendation systems.,none,none,none, advanced,1 month,interpreting test results -  smart experiments -  experiment control -  recommendation engine fluency -  matrix factorization -  bias detection -  recommendation engine business context -  latent variables -  ai algorithms in python -  recommendation engines -  experiment metrics -  experiment design,basic statistical modeling- data wrangling- python for data science- basic descriptive statistics- relational database basics- data visualization- linear algebra- basic calculus- inferential statistics- json,paid 
udacity-224,udacity,udacity,sql fluency,https://www.udacity.com/course/sql-fluency--cd5228,course,sql is one of the most versatile tools available for extracting insights from stored data. in this course you will learn how databases work. you will also learn some basic sql queries for that can be used to select manipulate and aggregate data in databases.,none,none,none, fluency,9 hours,sql fluency,no experience required,paid 
udacity-225,udacity,udacity,data security,https://www.udacity.com/course/data-security--cd0376,course,we start by exploring the concept of data governance so that students can build the foundation for understanding classifying and protecting data. students learn to navigate the variety of compliance regulations that apply to data security and create policies that prevent unauthorized disclosure of information students focus on protecting confidentiality integrity and availability of data through concepts like encryption auditing file integrity and backup strategies.,none,none,none, beginner,4 weeks,backup strategy -  data encryption -  security auditing -  data privacy classification -  file integrity monitoring -  hashing -  data privacy regulations -  cybersecurity compliance -  identity and access management fundamentals -  data security policy writing,cybersecurity fluency,paid 
udacity-226,udacity,udacity,enterprise-wide application security,https://www.udacity.com/course/enterprise-wide-application-security--cd0392,course,application security is a critical part of any enterprise security plan. we will be cover how to perform a threat assessment by doing threat modeling and pen testing. this course will teach mitigation and defensive strategies in an application software development lifecycle. the focus will be on covering how enterprises bake security into their lifecycle by shifting security left and the different ways they enhance their security posture across on-premise cloud containers and apis.,none,none,none, beginner,4 weeks,container vulnerability management -  api security -  threat modeling -  nessus -  application code vulnerabilities -  trivy -  penetration testing -  software development lifecycle -  devsecops,computer networking basics- cybersecurity fluency- cloud computing fluency- kali linux- command line interface basics,paid 
udacity-227,udacity,udacity,knowledge mining with azure cognitive search,https://www.udacity.com/course/knowledge-mining-with-azure-cognitive-search--cd0463,course,in this course you'll learn how to build end-to-end solutions with azure cognitive search. you'll learn how to import data into cognitive search enrich data using built-in and custom skills and consume data from cognitive search in your applications.,none,none,none, advanced,4 weeks,azure cognitive search -  azure cognitive search data import -  azure cognitive search indexers -  azure cognitive search queries -  requirements gathering -  search applications business context -  application monitoring with azure,no experience required,paid 
